Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787823227,9,,Aggregated,5.800000,0.000000,780,1000,1100,1100,1100,2000,12000,18000,54000,66000,66000,2457,0,780,1543.3085012991453,709.3514319999485,66251.94962800003,322.48148148148147
1787823228,9,,Aggregated,6.100000,0.000000,780,1000,1100,1100,1100,2000,12000,18000,54000,66000,66000,2462,0,780,1541.9908133375304,709.3514319999485,66251.94962800003,322.47603574329816
1787823229,9,,Aggregated,6.000000,0.000000,780,1000,1100,1100,1100,2000,12000,18000,54000,66000,66000,2468,0,780,1540.8369167329824,709.3514319999485,66251.94962800003,322.47649918962725
1787823230,9,,Aggregated,6.100000,0.000000,780,1000,1100,1100,1100,2000,12000,18000,54000,66000,66000,2473,0,780,1539.690859655075,709.3514319999485,66251.94962800003,322.4739183178326
1787823231,9,,Aggregated,5.800000,0.000000,780,1000,1100,1100,1100,2000,12000,18000,54000,66000,66000,2478,0,780,1538.2590412352706,709.3514319999485,66251.94962800003,322.48466505246165
1787823232,9,,Aggregated,5.900000,0.000000,780,1000,1100,1100,1100,2000,12000,19000,54000,66000,66000,2487,0,780,1554.2498502529156,709.3514319999485,66251.94962800003,322.48773622838763
1787823233,9,,Aggregated,5.900000,0.000000,780,1000,1100,1100,1100,2000,12000,19000,54000,66000,66000,2494,0,780,1556.1114760437054,709.3514319999485,66251.94962800003,322.4843624699278
1787823234,9,,Aggregated,5.600000,0.000000,780,1000,1100,1100,1100,2000,12000,19000,54000,66000,66000,2498,0,780,1554.9343138771023,709.3514319999485,66251.94962800003,322.47958366693354
1787823235,9,,Aggregated,6.100000,0.000000,780,1000,1100,1100,1100,2000,12000,18000,54000,66000,66000,2504,0,780,1553.2545997919335,709.3514319999485,66251.94962800003,322.47923322683704
1787823236,9,,Aggregated,6.100000,0.000000,780,1000,1100,1100,1100,2000,12000,18000,54000,66000,66000,2511,0,780,1551.4905341174835,709.3514319999485,66251.94962800003,322.48148148148147
