Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787817269,9,,Aggregated,2.800000,0.100000,1500,2200,2600,3000,10000,14000,17000,29000,29000,29000,29000,246,8,1500,3071.8226138008067,837.9038160001073,29135.27538199969,315.5934959349593
1787817270,9,,Aggregated,2.900000,0.100000,1500,2200,2600,3000,10000,14000,17000,29000,29000,29000,29000,249,8,1500,3095.2103985421627,837.9038160001073,29135.27538199969,315.87550200803213
1787817271,9,,Aggregated,3.000000,0.100000,1500,2200,2600,3000,10000,14000,17000,29000,29000,29000,29000,253,8,1500,3071.1037690395206,837.6257459999579,29135.27538199969,315.9644268774704
1787817272,9,,Aggregated,2.900000,0.100000,1500,2200,2600,3000,10000,14000,17000,29000,29000,29000,29000,254,8,1500,3062.3155285629873,837.6257459999579,29135.27538199969,316.0511811023622
1787817273,9,,Aggregated,2.900000,0.100000,1500,2200,2600,3000,10000,14000,17000,29000,29000,29000,29000,258,8,1500,3044.4142284185996,837.6257459999579,29135.27538199969,316.1860465116279
1787817274,9,,Aggregated,3.100000,0.100000,1500,2200,2600,3000,10000,14000,17000,29000,29000,29000,29000,260,8,1500,3029.3293851230706,837.6257459999579,29135.27538199969,316.1461538461538
1787817275,9,,Aggregated,2.800000,0.100000,1500,2200,2600,3000,10000,14000,17000,29000,29000,29000,29000,262,8,1500,3017.8030563091547,837.6257459999579,29135.27538199969,316.23664122137404
1787817276,9,,Aggregated,3.100000,0.100000,1500,2200,2600,3000,10000,14000,17000,29000,29000,29000,29000,266,9,1500,3032.8755813834537,837.6257459999579,29135.27538199969,315.16541353383457
1787817277,9,,Aggregated,2.900000,0.100000,1500,2200,2600,3000,10000,14000,17000,29000,29000,29000,29000,269,9,1500,3012.7851012267606,837.6257459999579,29135.27538199969,315.35315985130114
1787817278,9,,Aggregated,2.900000,0.100000,1500,2200,2600,3000,10000,14000,17000,29000,29000,29000,29000,272,9,1500,3039.132104422791,837.6257459999579,29135.27538199969,315.34191176470586
1787817279,9,,Aggregated,2.800000,0.100000,1500,2200,2600,3000,10000,14000,17000,29000,29000,29000,29000,276,9,1500,3023.556689293477,837.6257459999579,29135.27538199969,315.4782608695652
1787817280,9,,Aggregated,2.800000,0.100000,1500,2200,2600,3000,10000,14000,17000,29000,29000,29000,29000,277,9,1500,3015.672695888085,837.6257459999579,29135.27538199969,315.55956678700363
1787817281,9,,Aggregated,2.900000,0.100000,1500,2200,2600,3000,10000,14000,17000,29000,29000,29000,29000,281,9,1500,3027.820569708181,837.6257459999579,29135.27538199969,315.5871886120996
1787817282,9,,Aggregated,2.800000,0.100000,1500,2200,2600,3000,10000,14000,17000,29000,29000,29000,29000,284,9,1500,3060.517268197181,837.6257459999579,29135.27538199969,315.76056338028167
1787817283,9,,Aggregated,2.800000,0.100000,1500,2200,2600,3000,10000,14000,17000,29000,29000,29000,29000,288,9,1500,3046.750602197916,837.6257459999579,29135.27538199969,315.87847222222223
1787817284,9,,Aggregated,2.900000,0.100000,1500,2200,2600,3000,10000,14000,17000,29000,29000,29000,29000,290,9,1500,3033.9550666620685,837.6257459999579,29135.27538199969,315.84137931034485
1787817285,9,,Aggregated,2.800000,0.100000,1500,2200,2600,3000,10000,14000,17000,29000,29000,29000,29000,292,9,1500,3023.7298515102734,837.6257459999579,29135.27538199969,315.92123287671234
1787817286,9,,Aggregated,2.900000,0.100000,1500,2200,2600,3000,10000,14000,17000,29000,29000,29000,29000,296,10,1500,3035.4716336385136,837.6257459999579,29135.27538199969,314.98986486486484
1787817287,9,,Aggregated,2.900000,0.100000,1500,2200,2600,3000,10000,14000,17000,29000,29000,29000,29000,298,10,1500,3023.069875466442,837.6257459999579,29135.27538199969,314.9597315436242
1787817288,9,,Aggregated,3.000000,0.100000,1500,2200,2600,3000,10000,14000,17000,17000,29000,29000,29000,302,10,1500,3000.116866903972,837.6257459999579,29135.27538199969,315.3344370860927
1787817289,9,,Aggregated,3.000000,0.100000,1500,2200,2600,3000,10000,14000,17000,17000,29000,29000,29000,305,10,1500,2989.7905313573756,837.6257459999579,29135.27538199969,315.4491803278689
1787817290,9,,Aggregated,2.900000,0.100000,1500,2200,2600,3000,10000,14000,17000,17000,29000,29000,29000,307,10,1500,2979.994591771987,837.6257459999579,29135.27538199969,315.5342019543974
1787817291,9,,Aggregated,2.900000,0.100000,1500,2200,2600,3000,10000,14000,17000,17000,29000,29000,29000,309,10,1500,2969.163587660193,837.6257459999579,29135.27538199969,315.50161812297733
1787817292,9,,Aggregated,3.000000,0.100000,1500,2200,2600,3100,10000,14000,17000,17000,29000,29000,29000,314,10,1500,3020.494238404459,837.6257459999579,29135.27538199969,315.7643312101911
1787817293,9,,Aggregated,2.900000,0.100000,1500,2200,2600,3000,10000,14000,17000,17000,29000,29000,29000,317,10,1500,3003.983632044165,837.6257459999579,29135.27538199969,315.801261829653
1787817294,9,,Aggregated,3.100000,0.100000,1500,2200,2600,3000,10000,14000,17000,17000,29000,29000,29000,319,10,1500,2994.010555686521,837.6257459999579,29135.27538199969,315.88401253918494
1787817295,9,,Aggregated,3.100000,0.100000,1500,2200,2600,3000,10000,14000,17000,17000,29000,29000,29000,321,10,1500,2983.35786021807,837.6257459999579,29135.27538199969,315.8535825545171
1787817296,9,,Aggregated,3.000000,0.100000,1500,2200,2600,3000,10000,14000,17000,17000,29000,29000,29000,325,10,1500,2969.8908650276944,837.6257459999579,29135.27538199969,316.00615384615384
1787817297,9,,Aggregated,2.900000,0.100000,1500,2200,2600,3000,10000,14000,17000,17000,29000,29000,29000,326,10,1500,2963.508179411046,837.6257459999579,29135.27538199969,316.07361963190186
1787817298,9,,Aggregated,3.000000,0.100000,1500,2200,2600,3000,10000,14000,17000,29000,29000,29000,29000,331,11,1500,3050.161517746226,837.6257459999579,29135.27538199969,315.1450151057402
1787817299,9,,Aggregated,2.900000,0.000000,1500,2200,2600,3100,10000,14000,17000,29000,29000,29000,29000,336,11,1500,3073.5827909880977,837.6257459999579,29135.27538199969,315.32738095238096
1787817300,9,,Aggregated,3.000000,0.100000,1500,2200,2600,3100,10000,14000,17000,29000,29000,29000,29000,338,11,1500,3064.198246002963,837.6257459999579,29135.27538199969,315.4082840236686
1787817301,9,,Aggregated,3.000000,0.100000,1500,2200,2600,3100,10000,14000,17000,29000,29000,29000,29000,340,11,1500,3055.2818403323577,837.6257459999579,29135.27538199969,315.3794117647059
1787817302,9,,Aggregated,3.000000,0.100000,1500,2200,2600,3000,10000,14000,17000,29000,29000,29000,29000,342,11,1500,3048.767055359654,837.6257459999579,29135.27538199969,315.5643274853801
1787817303,9,,Aggregated,2.900000,0.100000,1500,2200,2600,3000,10000,14000,17000,29000,29000,29000,29000,346,11,1500,3058.6138307341075,837.6257459999579,29135.27538199969,315.5606936416185
