Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787824527,9,,Aggregated,5.000000,0.000000,820,1100,1100,1100,2200,3300,17000,18000,50000,50000,50000,1021,0,820,1737.544713749269,661.9619029999626,50446.003504999964,323.06856023506367
1787824528,9,,Aggregated,5.500000,0.000000,820,1100,1100,1100,2200,3300,17000,18000,50000,50000,50000,1028,0,820,1731.6301427101207,661.9619029999626,50446.003504999964,323.07003891050584
1787824529,9,,Aggregated,5.200000,0.000000,820,1100,1100,1100,2200,3400,17000,19000,50000,50000,50000,1034,0,820,1753.9829124806613,661.9619029999626,50446.003504999964,323.1025145067698
1787824530,9,,Aggregated,5.200000,0.000000,820,1100,1100,1100,2200,3400,17000,19000,50000,50000,50000,1040,0,820,1749.8825103500037,661.9619029999626,50446.003504999964,323.0903846153846
1787824531,9,,Aggregated,5.300000,0.000000,820,1100,1100,1100,2200,3300,17000,19000,50000,50000,50000,1046,0,820,1744.8356528279196,661.9619029999626,50446.003504999964,323.09369024856596
1787824532,9,,Aggregated,5.500000,0.000000,820,1100,1100,1100,2200,3300,17000,19000,50000,50000,50000,1050,0,820,1741.4636160047653,661.9619029999626,50446.003504999964,323.11238095238093
1787824533,9,,Aggregated,5.800000,0.000000,820,1100,1100,1100,2200,3400,17000,19000,50000,50000,50000,1057,0,820,1750.7960937861906,661.9619029999626,50446.003504999964,323.0983916745506
1787824534,9,,Aggregated,5.800000,0.000000,810,1100,1100,1100,2200,3300,17000,19000,50000,50000,50000,1062,0,810,1746.1222070056529,661.9619029999626,50446.003504999964,323.1431261770245
1787824535,9,,Aggregated,5.800000,0.000000,810,1100,1100,1100,2200,3400,17000,19000,50000,50000,50000,1069,0,810,1749.4375668793296,661.9619029999626,50446.003504999964,323.12722170252573
1787824536,9,,Aggregated,5.800000,0.000000,810,1100,1100,1100,2200,3400,17000,19000,50000,50000,50000,1074,0,810,1745.551528092182,661.9619029999626,50446.003504999964,323.10893854748605
1787824537,9,,Aggregated,5.900000,0.000000,810,1100,1100,1100,2200,3400,17000,19000,50000,50000,50000,1079,0,810,1741.2469127803554,661.9619029999626,50446.003504999964,323.1436515291937
1787824538,9,,Aggregated,5.800000,0.000000,810,1100,1100,1100,2200,3300,17000,19000,50000,50000,50000,1085,0,810,1737.5220415557635,661.9619029999626,50446.003504999964,323.13179723502304
1787824539,9,,Aggregated,5.700000,0.000000,810,1100,1100,1100,2200,3300,17000,19000,50000,50000,50000,1091,0,810,1732.7865647818546,661.9619029999626,50446.003504999964,323.1191567369386
1787824540,9,,Aggregated,5.800000,0.000000,810,1100,1100,1100,2200,3300,17000,19000,50000,50000,50000,1097,0,810,1727.7050914047431,661.9619029999626,50446.003504999964,323.15405651777576
1787824541,9,,Aggregated,5.800000,0.000000,810,1100,1100,1100,2200,3000,17000,18000,50000,50000,50000,1101,0,810,1724.4619754341536,661.9619029999626,50446.003504999964,323.17257039055403
1787824542,9,,Aggregated,5.800000,0.000000,810,1100,1100,1100,2200,3300,17000,18000,50000,50000,50000,1107,0,810,1735.6997619096687,661.9619029999626,50446.003504999964,323.1580849141825
1787824543,9,,Aggregated,5.600000,0.000000,810,1100,1100,1100,2200,3300,17000,18000,50000,50000,50000,1114,0,810,1730.4499463617626,661.9619029999626,50446.003504999964,323.1624775583483
1787824544,9,,Aggregated,5.700000,0.000000,810,1100,1100,1100,2200,3300,17000,18000,50000,50000,50000,1120,0,810,1725.9404025687534,661.9619029999626,50446.003504999964,323.14464285714286
1787824545,9,,Aggregated,5.800000,0.000000,810,1100,1100,1100,2200,3000,17000,18000,50000,50000,50000,1124,0,810,1722.5210711396828,661.9619029999626,50446.003504999964,323.1797153024911
1787824546,9,,Aggregated,5.800000,0.000000,810,1100,1100,1100,2200,3000,17000,18000,50000,50000,50000,1129,0,810,1719.7428601833515,661.9619029999626,50446.003504999964,323.162976085031
1787824547,9,,Aggregated,5.500000,0.000000,810,1100,1100,1100,2200,3300,17000,18000,50000,50000,50000,1136,0,810,1724.6554103529963,661.9619029999626,50446.003504999964,323.15140845070425
