timestamp,function,response_time_s,node_arch,status_code,policy,locust_response_time
1787818758.3509548,readdisk,1.040716378,arm64,200,RoundRobin,1136.2775299999157
1787818758.421444,arm_faster,0.863152358,amd64,200,RoundRobin,921.4797650001856
1787818759.1917999,amd_faster,0.938342261,arm64,200,RoundRobin,992.8900169998087
1787818759.2573466,linpack,1.946421814,arm64,200,RoundRobin,1955.117152999719
1787818759.332603,arm_faster,0.857903953,amd64,200,RoundRobin,910.8460309998918
1787818759.499373,readdisk,1.080864972,arm64,200,RoundRobin,1147.9733529999976
1787818759.6628895,chacha20,1.929292034,arm64,200,RoundRobin,1979.6203660002902
1787818759.9441254,thread,21.50557865,amd64,200,RoundRobin,21558.732242000133
1787818760.2467735,arm_faster,0.863942333,amd64,200,RoundRobin,913.847306000207
1787818760.3197064,amd_faster,1.077405041,arm64,200,RoundRobin,1127.5149360003525
1787818760.6133535,readdisk,1.061667135,arm64,200,RoundRobin,1113.5616050000863
1787818760.6599767,linpack,1.398789609,arm64,200,RoundRobin,1402.3099669998373
1787818760.719041,chacha20,0.997301413,arm64,200,RoundRobin,1055.8299239996813
1787818761.1597838,arm_faster,0.862819586,amd64,200,RoundRobin,912.6914969997415
1787818761.309278,amd_faster,0.936983701,arm64,200,RoundRobin,989.1933399999289
1787818761.7085278,readdisk,1.040258217,arm64,200,RoundRobin,1094.8424759999398
1787818761.7831771,chacha20,0.995795852,arm64,200,RoundRobin,1063.773895000395
1787818762.0737016,arm_faster,0.862701927,amd64,200,RoundRobin,913.5849889999008
1787818762.29765,amd_faster,0.937598821,arm64,200,RoundRobin,988.0496450000464
1787818762.5407243,linpack,1.871351984,arm64,200,RoundRobin,1880.4103100001157
1787818762.8076077,readdisk,1.044398337,arm64,200,RoundRobin,1098.7502299999505
1787818762.9944344,arm_faster,0.858188662,amd64,200,RoundRobin,920.4080200001954
1787818763.286385,amd_faster,0.938453021,arm64,200,RoundRobin,988.3455389999654
1787818763.7696643,chacha20,1.9205798760000001,arm64,200,RoundRobin,1986.0550610001155
1787818763.9050317,arm_faster,0.858783931,amd64,200,RoundRobin,910.3070500000285
1787818763.9590836,readdisk,1.09454597,arm64,200,RoundRobin,1151.1499870002808
1787818764.0034266,linpack,1.4591108,arm64,200,RoundRobin,1462.3901979998664
1787818764.2827635,amd_faster,0.938193461,arm64,200,RoundRobin,996.0404650000783
1787818764.8201003,arm_faster,0.863268504,amd64,200,RoundRobin,914.6748360003585
1787818764.8473318,chacha20,0.997996692,arm64,200,RoundRobin,1077.3633700000573
1787818765.0573435,readdisk,1.040171097,arm64,200,RoundRobin,1097.8005150000172
1787818765.2695174,amd_faster,0.936615461,arm64,200,RoundRobin,986.4208439998947
1787818765.76083,arm_faster,0.862630823,amd64,200,RoundRobin,940.302137999879
1787818765.8582776,linpack,1.840591069,arm64,200,RoundRobin,1854.4360949999827
1787818765.955534,chacha20,1.006554931,arm64,200,RoundRobin,1107.9251840001234
1787818766.171935,readdisk,1.062725855,arm64,200,RoundRobin,1114.2259129997
1787818766.2559316,amd_faster,0.936321462,arm64,200,RoundRobin,986.1124270000801
1787818766.6826754,arm_faster,0.867299369,amd64,200,RoundRobin,921.4603609998449
1787818767.24436,amd_faster,0.937925101,arm64,200,RoundRobin,988.0523090000679
1787818767.2770526,readdisk,1.054500855,arm64,200,RoundRobin,1104.77164599979
1787818767.3468862,linpack,1.4849062769999999,arm64,200,RoundRobin,1488.2593490001454
1787818767.6000662,arm_faster,0.866860739,amd64,200,RoundRobin,917.0396109998364
1787818767.9274764,chacha20,1.9191592750000002,arm64,200,RoundRobin,1971.623591000025
1787818768.231437,amd_faster,0.936349621,arm64,200,RoundRobin,986.7197600001418
1787818768.388862,readdisk,1.041211377,arm64,200,RoundRobin,1111.4445160001196
1787818768.5136807,arm_faster,0.863582622,amd64,200,RoundRobin,913.2419299999128
1787818768.975978,chacha20,0.997836172,arm64,200,RoundRobin,1048.1828339998174
1787818769.2204819,amd_faster,0.936723821,arm64,200,RoundRobin,988.7259779998203
1787818769.292132,linpack,1.941807055,arm64,200,RoundRobin,1944.9154230001113
1787818769.42609,arm_faster,0.855961188,amd64,200,RoundRobin,912.083600999722
1787818769.509097,readdisk,1.064784254,arm64,200,RoundRobin,1119.862577999811
1787818770.0248601,chacha20,0.994637413,arm64,200,RoundRobin,1048.5722869998426
1787818770.2139955,amd_faster,0.936778262,arm64,200,RoundRobin,993.124699999953
1787818770.3409612,arm_faster,0.864364509,amd64,200,RoundRobin,914.4498190003105
1787818770.6224878,readdisk,1.061961815,arm64,200,RoundRobin,1112.9954829998496
1787818770.673399,linpack,1.3769612119999999,arm64,200,RoundRobin,1380.7640859999992
1787818771.0777829,chacha20,0.997299973,arm64,200,RoundRobin,1052.5986190000367
1787818771.2169917,amd_faster,0.936706981,arm64,200,RoundRobin,1002.612617000068
1787818771.2593234,arm_faster,0.868563499,amd64,200,RoundRobin,917.9576390001785
1787818771.2767785,readmemory,13.224977029,amd64,200,RoundRobin,13278.103672999805
1787818771.7257884,readdisk,1.049785497,arm64,200,RoundRobin,1102.9806759997882
1787818772.1365483,chacha20,1.004067651,arm64,200,RoundRobin,1058.4207959996093
1787818772.1794817,arm_faster,0.858755848,amd64,200,RoundRobin,919.822460999967
1787818772.2099125,amd_faster,0.936283901,arm64,200,RoundRobin,992.6072389998808
1787818772.564723,linpack,1.887148822,arm64,200,RoundRobin,1890.994388999843
1787818772.5825212,primenumber,50.16267376,amd64,200,RoundRobin,50406.7080079999
1787818772.8523686,readdisk,1.070858094,arm64,200,RoundRobin,1126.1710670000866
1787818773.1143186,arm_faster,0.86353233,amd64,200,RoundRobin,934.4008080001913
1787818773.2377274,amd_faster,0.936627221,arm64,200,RoundRobin,1027.4647060000461
1787818773.9989269,readdisk,1.093852291,arm64,200,RoundRobin,1146.2374019997696
1787818774.027124,arm_faster,0.860509231,amd64,200,RoundRobin,912.4826790002771
1787818774.0343852,linpack,1.46577732,arm64,200,RoundRobin,1469.278349000433
1787818774.0356877,chacha20,1.834692969,arm64,200,RoundRobin,1898.8334609998674
1787818774.2376883,amd_faster,0.939830661,arm64,200,RoundRobin,999.648284000159
1787818774.9632921,arm_faster,0.859871794,amd64,200,RoundRobin,935.660912000003
1787818775.0979524,readdisk,1.042831297,arm64,200,RoundRobin,1098.7069339998925
1787818775.1468546,chacha20,0.993584893,arm64,200,RoundRobin,1110.5524700001297
1787818775.2298295,amd_faster,0.937209941,arm64,200,RoundRobin,991.8113630001244
1787818775.8766727,arm_faster,0.862253517,amd64,200,RoundRobin,913.0523240000912
1787818775.9558268,linpack,1.8515616270000002,arm64,200,RoundRobin,1921.1429420001878
1787818776.2019348,chacha20,0.995127333,arm64,200,RoundRobin,1054.7713519999888
1787818776.2140145,readdisk,1.059251695,arm64,200,RoundRobin,1115.731033999964
1787818776.2180665,amd_faster,0.936385422,arm64,200,RoundRobin,987.9351039999165
1787818776.791105,arm_faster,0.862555684,amd64,200,RoundRobin,914.1184929999326
1787818777.245597,chacha20,0.993455132,arm64,200,RoundRobin,1043.3110499998293
1787818777.2884433,amd_faster,0.936360541,arm64,200,RoundRobin,1070.0238340000396
1787818777.3519309,readdisk,1.046021817,arm64,200,RoundRobin,1137.5985449999462
1787818777.400896,linpack,1.441457323,arm64,200,RoundRobin,1444.7717429998193
1787818777.6990795,arm_faster,0.85866794,amd64,200,RoundRobin,907.5419959999635
1787818778.2876935,amd_faster,0.936421381,arm64,200,RoundRobin,998.9286599998195
1787818778.2972822,chacha20,0.993606573,arm64,200,RoundRobin,1051.248984999802
1787818778.443604,readdisk,1.041358258,arm64,200,RoundRobin,1091.3182620001862
1787818778.6116166,arm_faster,0.862008759,amd64,200,RoundRobin,912.0722470001965
1787818779.2839851,amd_faster,0.937138662,arm64,200,RoundRobin,995.9749580002608
1787818779.3791144,linpack,1.9742835300000001,arm64,200,RoundRobin,1977.9106299997693
1787818779.4522722,chacha20,1.053475004,arm64,200,RoundRobin,1154.6005469999727
1787818779.5288277,arm_faster,0.86418635,amd64,200,RoundRobin,916.8900989998292
1787818779.601421,readdisk,1.106403088,arm64,200,RoundRobin,1157.3984860001474
1787818779.7057505,thread,19.705237317,amd64,200,RoundRobin,19761.12605599974
1787818780.2781363,amd_faster,0.936695901,arm64,200,RoundRobin,993.7706809996598
1787818780.448899,arm_faster,0.863593323,amd64,200,RoundRobin,919.7590080002556
1787818780.5040536,chacha20,0.999500572,arm64,200,RoundRobin,1051.460586000303
1787818780.7628105,readdisk,1.100119969,arm64,200,RoundRobin,1161.0719189998235
1787818780.8004994,linpack,1.417360446,arm64,200,RoundRobin,1421.038734999911
1787818781.2669702,amd_faster,0.935511902,arm64,200,RoundRobin,988.4317219998593
1787818781.3596742,arm_faster,0.859078509,amd64,200,RoundRobin,910.4458430001614
1787818781.861616,readdisk,1.044279857,arm64,200,RoundRobin,1098.4087980000368
1787818782.2581606,amd_faster,0.932334822,arm64,200,RoundRobin,990.8625419998316
1787818782.2788858,arm_faster,0.867263957,amd64,200,RoundRobin,918.8970300001529
1787818782.475572,chacha20,1.917823116,arm64,200,RoundRobin,1971.1906569996245
1787818782.6873562,linpack,1.869246424,arm64,200,RoundRobin,1886.4629139998215
1787818782.978337,readdisk,1.062626854,arm64,200,RoundRobin,1116.318475999833
1787818783.225188,arm_faster,0.864250015,amd64,200,RoundRobin,945.9654779998345
1787818783.245395,amd_faster,0.932995302,arm64,200,RoundRobin,986.7710540002008
1787818783.5287368,chacha20,0.999974652,arm64,200,RoundRobin,1052.8639849999308
1787818784.137018,arm_faster,0.860743569,amd64,200,RoundRobin,911.4165319997483
1787818784.1669788,readdisk,1.041520697,arm64,200,RoundRobin,1188.3184539997274
1787818784.2288084,linpack,1.53781311,arm64,200,RoundRobin,1541.0960900003374
1787818784.263768,amd_faster,0.929990942,arm64,200,RoundRobin,1017.9911899999752
1787818784.6603367,chacha20,0.999950612,arm64,200,RoundRobin,1131.0273770000094
1787818785.059723,arm_faster,0.864715111,amd64,200,RoundRobin,922.2951809997539
1787818785.24852,amd_faster,0.933167622,arm64,200,RoundRobin,984.4369119996372
1787818785.2860136,readdisk,1.041781897,arm64,200,RoundRobin,1118.7066249999589
1787818785.9691412,arm_faster,0.857495369,amd64,200,RoundRobin,909.0934509999897
1787818786.1373863,linpack,1.892296581,arm64,200,RoundRobin,1908.1394260001616
1787818786.2504904,amd_faster,0.9447223,arm64,200,RoundRobin,1001.5721230001873
1787818786.4361799,readdisk,1.080558172,arm64,200,RoundRobin,1149.8400510004103
1787818786.6319559,chacha20,1.918474475,arm64,200,RoundRobin,1971.2859490000483
1787818786.8857358,arm_faster,0.863379669,amd64,200,RoundRobin,916.1642900003244
1787818787.2404037,amd_faster,0.94019806,arm64,200,RoundRobin,989.4957859996794
1787818787.537465,readdisk,1.039389697,arm64,200,RoundRobin,1100.8697920001396
1787818787.6078677,linpack,1.46686736,arm64,200,RoundRobin,1470.1459100001557
1787818787.679391,chacha20,0.996854732,arm64,200,RoundRobin,1047.00053400029
1787818787.8009307,arm_faster,0.862271958,amd64,200,RoundRobin,914.897450999888
1787818788.228493,amd_faster,0.937144221,arm64,200,RoundRobin,987.7597959998639
1787818788.6513078,readdisk,1.063011495,arm64,200,RoundRobin,1113.4212390002176
1787818788.7155726,arm_faster,0.864248227,amd64,200,RoundRobin,914.3155420001676
1787818788.7359457,chacha20,1.003053412,arm64,200,RoundRobin,1056.2428919997728
1787818789.2167664,amd_faster,0.936850742,arm64,200,RoundRobin,987.8917099999853
1787818789.489463,linpack,1.8778107830000001,arm64,200,RoundRobin,1881.2374730000556
1787818789.6288033,arm_faster,0.861837246,amd64,200,RoundRobin,912.86194300028
1787818789.7470753,readdisk,1.040903418,arm64,200,RoundRobin,1095.4363180003384
1787818789.8195603,chacha20,0.999331452,arm64,200,RoundRobin,1083.2958440000766
1787818790.2714813,amd_faster,0.933607581,arm64,200,RoundRobin,1054.3610770000669
1787818790.5968473,arm_faster,0.859387791,amd64,200,RoundRobin,967.7263610001319
1787818790.8745122,readdisk,1.073598933,arm64,200,RoundRobin,1127.036956000211
1787818790.8751729,chacha20,1.003555331,arm64,200,RoundRobin,1055.3073319997566
1787818790.9385226,linpack,1.4454208020000001,arm64,200,RoundRobin,1448.7079179998545
1787818790.9697614,readmemory,19.597656422,amd64,200,RoundRobin,19692.664409000372
1787818791.2573955,amd_faster,0.936588741,arm64,200,RoundRobin,985.4745850002473
1787818791.5208473,arm_faster,0.861775879,amd64,200,RoundRobin,923.6948419998043
1787818791.9868443,readdisk,1.057787656,arm64,200,RoundRobin,1111.3863599998695
1787818792.2245297,filehandle,34.735952129,amd64,200,RoundRobin,34739.633164000224
1787818792.245193,amd_faster,0.936553101,arm64,200,RoundRobin,987.4749489999886
1787818792.4339797,arm_faster,0.863265991,amd64,200,RoundRobin,912.829480000255
1787818792.899458,chacha20,1.918330716,arm64,200,RoundRobin,2023.4693910001624
1787818792.9071834,linpack,1.9217183370000002,arm64,200,RoundRobin,1968.339530999856
1787818793.090679,readdisk,1.051685736,arm64,200,RoundRobin,1103.5276080001495
1787818793.2424657,amd_faster,0.938386861,arm64,200,RoundRobin,996.861560999605
1787818793.3447537,arm_faster,0.860516988,amd64,200,RoundRobin,910.4443440000978
1787818793.9539902,chacha20,1.000020292,arm64,200,RoundRobin,1054.207182999562
1787818794.186421,readdisk,1.041069218,arm64,200,RoundRobin,1095.3471230000105
1787818794.2321196,amd_faster,0.936880661,arm64,200,RoundRobin,989.3433619999996
1787818794.254723,arm_faster,0.858947891,amd64,200,RoundRobin,909.666770000058
1787818794.7541761,linpack,1.799121674,arm64,200,RoundRobin,1846.5715739998814
1787818794.9980235,chacha20,0.993713293,arm64,200,RoundRobin,1043.712728999708
1787818795.2166789,arm_faster,0.864123704,amd64,200,RoundRobin,961.6385280000941
1787818795.2367103,amd_faster,0.936578821,arm64,200,RoundRobin,1004.1728310002327
1787818795.3419378,readdisk,1.08936313,arm64,200,RoundRobin,1155.1834309998412
1787818796.1307993,arm_faster,0.863206953,amd64,200,RoundRobin,913.8023870000325
1787818796.2583084,amd_faster,0.940097861,arm64,200,RoundRobin,1021.2065179998717
1787818796.4594083,readdisk,1.066989214,arm64,200,RoundRobin,1117.0371210000667
1787818796.4954872,linpack,1.736875923,arm64,200,RoundRobin,1740.9176830001343
1787818796.9818084,chacha20,1.921146596,arm64,200,RoundRobin,1983.3642160001546
1787818797.0440605,arm_faster,0.862961004,amd64,200,RoundRobin,912.944891999814
1787818797.2467616,amd_faster,0.938238942,arm64,200,RoundRobin,988.1053749995772
1787818797.5584369,readdisk,1.042104817,arm64,200,RoundRobin,1098.7031200002093
1787818797.957955,arm_faster,0.862623895,amd64,200,RoundRobin,913.5555329999079
1787818798.039333,chacha20,1.002183971,arm64,200,RoundRobin,1057.1290600000793
